Year,Drug Name,Dosage form and strength,Unit,Ceiling Price,SO Number,SO date,WPI
2026,Ramipril,Capsule 5 mg,1 Capsule,7.37,1575(E),25-03-2026,0.64956%
2026,Ribavirin,Capsule 200 mg,1 Capsule,27.13,1575(E),25-03-2026,0.64956%
2026,Riboflavin,Tablet 10mg,1 Tablet,1.12,1575(E),25-03-2026,0.64956%
2026,Rifampicin,Capsule 600 mg,1 Capsule,11.64,1575(E),25-03-2026,0.64956%
2026,Rifampicin,Capsule 450 mg,1 Capsule,5.81,1575(E),25-03-2026,0.64956%
2026,Rifampicin,Capsule 150 mg,1 Capsule,2.35,1575(E),25-03-2026,0.64956%
2026,Rifampicin,Capsule 300 mg,1 Capsule,4.72,1575(E),25-03-2026,0.64956%
2026,Rifampicin,Tablet 300 mg,1 Tablet,3.72,1575(E),25-03-2026,0.64956%
2026,Rifampicin,Oral liquid 100 mg/5 mL(p),1 ML,0.48,1575(E),25-03-2026,0.64956%
2026,Risperidone,Tablet 1 mg,1 Tablet,3.10,1575(E),25-03-2026,0.64956%
2026,Risperidone,Tablet 2 mg,1 Tablet,4.59,1575(E),25-03-2026,0.64956%
2026,Risperidone,Tablet 4 mg,1 Tablet,7.54,1575(E),25-03-2026,0.64956%
2026,Risperidone,Oral liquid 1 mg/mL,1 ML,2.26,1575(E),25-03-2026,0.64956%
2026,Risperidone,Injection (Long acting) 25 mg,1 ML,1976.65,1575(E),25-03-2026,0.64956%
2026,Risperidone,Injection (Long acting) 37.5 mg,1 ML,2713.03,1575(E),25-03-2026,0.64956%
2026,Ritonavir,Tablet 100 mg,1 Tablet,29.91,1575(E),25-03-2026,0.64956%
2026,Rituximab,Injection 10 mg/mL,1 ML,780.10,1575(E),25-03-2026,0.64956%
2026,Rota virus vaccine,As licensed,1 Vial,875.10,1575(E),25-03-2026,0.64956%
2026,Salbutamol,Tablet 4 mg,1 Tablet,0.33,1575(E),25-03-2026,0.64956%
2026,Salbutamol,Tablet 2 mg,1 Tablet,0.27,1575(E),25-03-2026,0.64956%
2026,Salbutamol,Oral liquid 2 mg/5 mL,1 ML,0.18,1575(E),25-03-2026,0.64956%
2026,Salbutamol,Inhalation (MDI/DPI) 100 mcg/dose,1 Dose,0.50,1575(E),25-03-2026,0.64956%
2026,Salbutamol,Respirator Solution (Solution for Nebulizer 5 mg/mL),1 ML,1.05,1575(E),25-03-2026,0.64956%
2026,Salicylic acid,Ointment 6%,1 GM,2.07,1575(E),25-03-2026,0.64956%
2026,Salicylic acid,Ointment 3%,1 GM,2.11,1575(E),25-03-2026,0.64956%
2026,Sevoflurane,Liquid for inhalation,1 ML,31.92,1575(E),25-03-2026,0.64956%
2026,Snake venom antiserum,Lyophilized polyvalent - As Licensed,1 Vial of 10 ML,681.24,1575(E),25-03-2026,0.64956%
2026,Snake Venom Antiserum,Soluble/ Liquid Polyvalent - As Licensed,1 Vial of 10 ML,438.96,1575(E),25-03-2026,0.64956%
2026,Sodium bicarbonate,Injection (as per IP) - 8.4%,1 ML,1.38,1575(E),25-03-2026,0.64956%
2026,Sodium bicarbonate,Injection (as per IP) - 7.5%,1 ML,1.04,1575(E),25-03-2026,0.64956%
2026,Sodium nitroprusside,Injection10mg/mL,1 ML,29.18,1575(E),25-03-2026,0.64956%
2026,Sodium Valproate,Tablet 300 mg,1 Tablet,4.57,1575(E),25-03-2026,0.64956%
2026,Sodium Valproate,Oral liquid 200 mg/5 mL(p),1 ML,0.66,1575(E),25-03-2026,0.64956%
2026,Sodium Valproate,Tablet 200 mg,1 Tablet,3.67,1575(E),25-03-2026,0.64956%
2026,Sodium Valproate,Modified Release – Tablet 500 mg,1 Tablet,9.50,1575(E),25-03-2026,0.64956%
2026,Sodium Valproate,Tablet 500 mg,1 Tablet,8.31,1575(E),25-03-2026,0.64956%
2026,Sodium Valproate,Modified Release – Tablet 300 mg,1 Tablet,6.25,1575(E),25-03-2026,0.64956%
2026,Sodium Valproate,Injection 100 mg/mL,1 ML,6.91,1575(E),25-03-2026,0.64956%
2026,Sofosbuvir,Tablet 400 mg,1 Tablet,537.73,1575(E),25-03-2026,0.64956%
2026,Somatostatin,Powder for Injection 3 mg,1 Vial,1391.63,1575(E),25-03-2026,0.64956%
2026,Spironolactone,Tablet 50 mg,1 Tablet,4.48,1575(E),25-03-2026,0.64956%
2026,Spironolactone,Tablet 25 mg,1 Tablet,2.24,1575(E),25-03-2026,0.64956%
2026,Streptokinase,"Injection 15,00,000 IU",1 Vial,1922.41,1575(E),25-03-2026,0.64956%
2026,Streptomycin,Powder for Injection 750 mg,1 Vial,15.51,1575(E),25-03-2026,0.64956%
2026,Streptomycin,Powder for Injection 1000 mg,1 Vial,16.68,1575(E),25-03-2026,0.64956%
2026,Succinylcholine,Injection 50 mg/mL,1 ML,5.33,1575(E),25-03-2026,0.64956%
2026,Sulfasalazine,Tablet 500 mg,1 Tablet,4.83,1575(E),25-03-2026,0.64956%
2026,Sumatriptan,Tablet 25 mg,1 Tablet,33.28,1575(E),25-03-2026,0.64956%
2026,Sumatriptan,Tablet 50 mg,1 Tablet,57.02,1575(E),25-03-2026,0.64956%
2026,Surfactant,Suspension for intratracheal instillation (As liensed),Per mg of Phospholipids in the pack,80.89,1575(E),25-03-2026,0.64956%
2026,Tacrolimus,Capsule 0.5 mg,1 Capsule,21.16,1575(E),25-03-2026,0.64956%
2026,Tacrolimus,Capsule 1 mg,1 Capsule,41.60,1575(E),25-03-2026,0.64956%
2026,Tacrolimus,Capsule 2 mg,1 Capsule,86.37,1575(E),25-03-2026,0.64956%
2026,Tacrolimus,Tablet 1 mg,1 Tablet,40.94,1575(E),25-03-2026,0.64956%
2026,Tacrolimus,Tablet 2 mg,1 Tablet,79.55,1575(E),25-03-2026,0.64956%
2026,Tacrolimus,Tablet 0.5 mg,1 Tablet,21.47,1575(E),25-03-2026,0.64956%
2026,Tamoxifen,Tablet 20 mg,1 Tablet,3.02,1575(E),25-03-2026,0.64956%
2026,Tamoxifen,Tablet 10 mg,1 Tablet,2.26,1575(E),25-03-2026,0.64956%
2026,Telmisartan,Tablet 20 mg,1 Tablet,3.98,1575(E),25-03-2026,0.64956%
2026,Telmisartan,Tablet 40 mg,1 Tablet,6.92,1575(E),25-03-2026,0.64956%
2026,Telmisartan,Tablet 80 mg,1 Tablet,10.65,1575(E),25-03-2026,0.64956%
2026,Temozolomide,Capsule 20 mg,1 Capsule,451.93,1575(E),25-03-2026,0.64956%
2026,Temozolomide,Capsule 250 mg,1 Capsule,4407.35,1575(E),25-03-2026,0.64956%
2026,Temozolomide,Capsule 100 mg,1 Capsule,1544.93,1575(E),25-03-2026,0.64956%
2026,Temozolomide,Tablet 20 mg,1 Tablet,344.73,1575(E),25-03-2026,0.64956%
2026,Temozolomide,Tablet 250 mg,1 Tablet,3848.39,1575(E),25-03-2026,0.64956%
2026,Tenecteplase,Injection 40 mg/vial,1 Vial,51599.62,1575(E),25-03-2026,0.64956%
2026,Tenecteplase,Injection 30 mg/vial,1 Vial,37796.29,1575(E),25-03-2026,0.64956%
2026,Teneligliptin,Tablet 20 mg,1 Tablet,11.35,1575(E),25-03-2026,0.64956%
2026,Tenofovir Alafenamide Fumarate (TAF),Tablet 25 mg,1 Tablet,50.04,1575(E),25-03-2026,0.64956%
2026,Tenofovir Disproxil Fumarate (A) + Lamivudine (B),Tablet 300mg (A) + 300 mg (B),1 Tablet,46.67,1575(E),25-03-2026,0.64956%
2026,"Tenofovir Disproxil Fumarate (A)
+ Lamivudine (B) + Efavirenz (C)",Tablet 300 mg (A) + 300 mg (B) + 600 mg (C),1 Tablet,105.32,1575(E),25-03-2026,0.64956%
2026,Tenofovir Disproxil Fumarate (TDF),Tablet 300 mg,1 Tablet,46.94,1575(E),25-03-2026,0.64956%
2026,Tenofovir Disproxil Fumarate + Lamivudine + Dolutegravir,Tablet 300 mg + 300mg + 50 mg,1 Tablet,117.75,1575(E),25-03-2026,0.64956%
2026,Terbinafine,Cream 1%,1 GM,5.38,1575(E),25-03-2026,0.64956%
2026,Tetanus toxoid,As licensed (5 ml),1 Vial,26.14,1575(E),25-03-2026,0.64956%
2026,Tetanus toxoid,As licensed (0.5 ml),1 Vial (0.5ML),12.77,1575(E),25-03-2026,0.64956%
2026,Thalidomide,Capsule 50 mg,1 Capsule,31.91,1575(E),25-03-2026,0.64956%
2026,Thalidomide,Capsule 100 mg,1 Capsule,63.50,1575(E),25-03-2026,0.64956%
2026,Thiamine,Tablet 100 mg,1 Tablet,4.57,1575(E),25-03-2026,0.64956%
2026,Thiamine,Injection 100 mg/mL,1 ML,27.34,1575(E),25-03-2026,0.64956%
2026,Thiopentone,Powder for injection 1 g,1 Vial,56.65,1575(E),25-03-2026,0.64956%
2026,Thiopentone,Powder for injection 0.5 g,1 Vial,46.79,1575(E),25-03-2026,0.64956%
2026,Timolol,Drops 0.5 %,1 ML,13.72,1575(E),25-03-2026,0.64956%
2026,Tiotropium,Inhalation (MDI) 9 mcg/dose,1 Metered Dose,2.85,1575(E),25-03-2026,0.64956%
2026,Tiotropium,Inhalation (DPI) 18 mcg/dose,1 Dose,10.97,1575(E),25-03-2026,0.64956%
2026,Tramadol,Injection 50 mg/mL (upto 2 ml pack),1 ML,12.07,1575(E),25-03-2026,0.64956%
2026,Tramadol,Capsule 50 mg,1 Capsule,4.93,1575(E),25-03-2026,0.64956%
2026,Tramadol,Capsule 100 mg,1 Capsule,9.26,1575(E),25-03-2026,0.64956%
2026,Tramadol,Tablet 50 mg,1 Tablet,9.93,1575(E),25-03-2026,0.64956%
2026,Tramadol,Tablet 100 mg,1 Tablet,25.07,1575(E),25-03-2026,0.64956%
2026,Tranexamic acid,Injection 100 mg/mL,1 ML,14.04,1575(E),25-03-2026,0.64956%
2026,Tranexamic acid,Tablet 500 mg,1 Tablet,18.98,1575(E),25-03-2026,0.64956%
2026,Trastuzumab,Injection 440 mg/50 mL,1 Vial,56039.24,1575(E),25-03-2026,0.64956%
2026,Trihexyphenidyl,Tablet 2 mg,1 Tablet,1.40,1575(E),25-03-2026,0.64956%
2026,Tropicamide,Eye drop 1 %,1 ML,9.65,1575(E),25-03-2026,0.64956%
2026,Valganciclovir,Tablet 450 mg,1 Tablet,418.08,1575(E),25-03-2026,0.64956%
2026,Vancomycin,Powder for Injection 500 mg,1 Vial,325.27,1575(E),25-03-2026,0.64956%
2026,Vancomycin,Powder for Injection 1000 mg,1 Vial,481.56,1575(E),25-03-2026,0.64956%
2026,Vancomycin,Powder for Injection 250 mg,1 Vial,257.28,1575(E),25-03-2026,0.64956%
2026,Vancomycin,Capsule 250 mg,1 Capsule,156.05,1575(E),25-03-2026,0.64956%
2026,Vecuronium,Powder for injection 10 mg,1 Vial,120.19,1575(E),25-03-2026,0.64956%
2026,Vecuronium,Powder for injection 4 mg,1 Vial,76.18,1575(E),25-03-2026,0.64956%
2026,Verapamil,Tablet 80 mg,1 Tablet,1.63,1575(E),25-03-2026,0.64956%
2026,Verapamil,Tablet 40 mg,1 Tablet,0.88,1575(E),25-03-2026,0.64956%
2026,Vincristine,Injection 1 mg/mL,1 ML,58.90,1575(E),25-03-2026,0.64956%
2026,Vitamin A,Tablet 50000 IU (including Chewable Tablet),1 Tablet,0.74,1575(E),25-03-2026,0.64956%
2026,Vitamin A,Injection 50000 IU/mL,1 ML,2.31,1575(E),25-03-2026,0.64956%
2026,Warfarin,Tablet 5 mg,1 Tablet,2.46,1575(E),25-03-2026,0.64956%
2026,Warfarin,Tablet 3 mg,1 Tablet,3.26,1575(E),25-03-2026,0.64956%
2026,Warfarin,Tablet 2 mg,1 Tablet,2.79,1575(E),25-03-2026,0.64956%
2026,Warfarin,Tablet 1 mg,1 Tablet,2.52,1575(E),25-03-2026,0.64956%
2026,Water for injection,Injection,Each Pack (10 ML),2.48,1575(E),25-03-2026,0.64956%
2026,Xylometazoline,Nasal drops 0.05 %,1 ML,4.29,1575(E),25-03-2026,0.64956%
2026,Xylometazoline,Nasal drops 0.1%,1 ML,5.24,1575(E),25-03-2026,0.64956%
2026,Zidovudine,Tablet 300 mg,1 Tablet,13.92,1575(E),25-03-2026,0.64956%
2026,Zidovudine (A) + Lamivudine (B) + Nevirapine (C),Tablet 300 mg (A) + 150 mg (B) + 200 mg (c),1 Tablet,21.64,1575(E),25-03-2026,0.64956%
2026,Zidovudine (A) + Lamivudine (B),Tablet 300 mg (A) + 150 mg (B),1 Tablet,21.60,1575(E),25-03-2026,0.64956%
2026,Zinc Sulphate,Dispersible Tablet 20 mg,1 Tablet,3.49,1575(E),25-03-2026,0.64956%
2026,Zoledronic acid,Powder for Injection 4 mg,1 Vial,2449.49,1575(E),25-03-2026,0.64956%
2026,Zolpidem,Tablet 5 mg,1 Tablet,6.36,1575(E),25-03-2026,0.64956%
2026,Zolpidem,Tablet 10 mg,1 Tablet,8.72,1575(E),25-03-2026,0.64956%
2026,5-amino salicylic Acid,Suppository 500 mg Retention Enema,1 Suppository,CP Not issued ,,,0.64956%
2026,Abacavir (A) + Lamivudine (B),Tablet 60 mg (A) + 30 mg (B),1 Tablet,25.61,1581(E),25-03-2026,0.64956%
2026,Acetylsalicylic acid,Effervescent/ Dispersible/ Enteric coated Tablet 100 mg,1 Tablet,0.22,1581(E),25-03-2026,0.64956%
2026,Acetylsalicylic acid,Tablet 100 mg,1 Tablet,0.21,1581(E),25-03-2026,0.64956%
2026,Acetylsalicylic acid,Tablet 350 mg,1 Tablet,0.39,1581(E),25-03-2026,0.64956%
2026,Acetylsalicylic acid,Tablet 75 mg,1 Tablet,0.39,1581(E),25-03-2026,0.64956%
2026,Acetylsalicylic acid,Tablet 150 mg,1 Tablet,0.51,1581(E),25-03-2026,0.64956%
2026,All-trans Retinoic Acid,Capsule 10 mg,1 Capsule,104.29,1581(E),25-03-2026,0.64956%
2026,Anti-D immunoglobulin,Injection 300 mcg,Each Pack,2721.28,1581(E),25-03-2026,0.64956%
2026,Anti-D Immunoglobulin,Injection 150 mcg,Each Vial,2121.14,1581(E),25-03-2026,0.64956%
2026,Artesunate (A) + Sulphadoxine - Pyrimethamine (B),1 Tablet 100 mg (A) + 1 Tablet (750 mg + 37.5 mg) (B),Combi pack,37.60,1581(E),25-03-2026,0.64956%
2026,Artesunate (A) + Sulphadoxine - Pyrimethamine (B),1 Tablet 150 mg (A) + 2 Tablet (500 mg + 25 mg) (B),Combi pack,51.05,1581(E),25-03-2026,0.64956%
2026,Artesunate (A) + Sulphadoxine - Pyrimethamine (B),1 Tablet 200 mg  (A) + 2 Tablet (750 mg+ 37.5 mg) (B),Combi pack,46.54,1581(E),25-03-2026,0.64956%
2026,Artesunate (A) + Sulphadoxine - Pyrimethamine (B),1 Tablet 25 mg (A) + 1 Tablet (250 mg+ 12.5 mg) (B),Combi pack,25.07,1581(E),25-03-2026,0.64956%
2026,Benzoyl Peroxide,Cream 2.5%,1 gm,2.97,1581(E),25-03-2026,0.64956%
2026,Benzyl penicillin,Powder for Injection 10 Lac Units,Each Pack,14.92,1581(E),25-03-2026,0.64956%
2026,Betamethasone,Gel 0.05%,1 gm,CP Not issued ,,,0.64956%
2026,Betamethasone,Lotion 0.1%,1 ml,1.05,1581(E),25-03-2026,0.64956%
2026,Betamethasone,Lotion 0.5%,1 ml,CP Not issued ,,,0.64956%
2026,Budesonide,Nasal Spray 50 mcg / dose,1 Dose,1.30,1581(E),25-03-2026,0.64956%
2026,Budesonide,Inhalation (DPI) 100 mcg / dose,1 Dose,2.55,1581(E),25-03-2026,0.64956%
2026,Calcium Carbonate,Tablet 500 mg,1 Tablet,2.20,1581(E),25-03-2026,0.64956%
2026,Calcium gluconate,Injection 100 mg/ml,1 ml,0.69,1581(E),25-03-2026,0.64956%
2026,Cefadroxil,Capsule 500 mg,1 Capsule,9.11,1581(E),25-03-2026,0.64956%
2026,Cefazolin,Powder for Injection 1 gm,Each Pack,31.29,1581(E),25-03-2026,0.64956%
2026,Cefazolin,Powder for Injection 500 mg,Each Pack,19.84,1581(E),25-03-2026,0.64956%
2026,Cefixime,Capsule 400 mg,1 Capsule,37.28,1581(E),25-03-2026,0.64956%
2026,Cetirizine,Capsule 10 mg,1 Capsule,3.03,1581(E),25-03-2026,0.64956%
2026,Chlorhexidine,Solution 5% (Concentrate for dilution),1 ml,0.19,1581(E),25-03-2026,0.64956%
2026,Cloxacillin,Tablet 250 mg,1 Tablet,2.20,1581(E),25-03-2026,0.64956%
2026,Cloxacillin,Powder for Injection 250 mg,Each Pack,5.67,1581(E),25-03-2026,0.64956%
2026,Coagulation factor IX,Powder for Injection 600 IU,Each Pack,15708.08,1581(E),25-03-2026,0.64956%
2026,Coagulation factor VIII,Powder for Injection 250 IU,Each pack,4761.81,1581(E),25-03-2026,0.64956%
2026,Coagulation factor VIII,Powder for Injection 500 IU,Each Pack,11685.13,1581(E),25-03-2026,0.64956%
2026,Cyclosporine,Injection 50 mg/ml,1 ml,343.86,1581(E),25-03-2026,0.64956%
2026,Daunarubicin,Powder for I.V. Injection 20 mg (5 mg/ml),Each pack,310.03,1581(E),25-03-2026,0.64956%
2026,Dextran-40,Injection 10%,1 ml,1.08,1581(E),25-03-2026,0.64956%
2026,Diazepam,Oral Liquid 2 mg/5ml,1 ml,3.48,1581(E),25-03-2026,0.64956%
2026,Diclofenac,Capsule 50 mg,1 Capsule,0.78,1581(E),25-03-2026,0.64956%
2026,Dicyclomine,Oral Solution 10 mg/5 ml,1 ml,0.20,1581(E),25-03-2026,0.64956%
2026,Dicyclomine,Tablet 10 mg,1 Tablet,0.13,1581(E),25-03-2026,0.64956%
2026,Dinoprostone,Tablet 0.5 mg,1 Tablet,63.80,1581(E),25-03-2026,0.64956%
2026,Diphtheria antitoxin,10000 IU,Each Pack,1670.88,1581(E),25-03-2026,0.64956%
2026,DPT vaccine,-,Per 0.5 ml,18.07,1581(E),25-03-2026,0.64956%
2026,Efavirenz,Capsule 600 mg,1 Capsule,CP Not issued ,,,0.64956%
2026,Ethyl Alcohol (Denatured),Solution 70%,1 ml,CP Not issued ,,,0.64956%
2026,Ferrous Salt (A) + Folic Acid (B),Tablet 100 mg elemental iron (A) + 500 mcg (B),1 Tablet,0.28,1581(E),25-03-2026,0.64956%
2026,Fluconazole,Oral Liquid 50 mg/5 ml,1 ml,3.33,1581(E),25-03-2026,0.64956%
2026,Gadobenate,Injection 529 mg/ml,1 ml,138.95,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 50%,1 ml,0.62,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,1000 ml Glass,81.87,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,1000 ml Non- Glass,66.10,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,100ml Glass,22.99,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,100 ml Non- Glass,20.80,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,250 ml Glass,31.75,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,250 ml Non- Glass,28.70,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,500 ml Glass,45.08,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 5%,500 ml Non- Glass,38.89,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 10%,Each Pack (1000 ml),32.93,1581(E),25-03-2026,0.64956%
2026,Glucose,Injection 10%,Each Pack (500 ml),35.81,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),1000 ml Glass,82.41,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),1000 ml Non- Glass,66.59,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),100 ml Glass,23.04,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),100 ml Non- Glass,20.82,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),250 ml Glass,31.89,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),250 ml Non- Glass,28.80,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),500 ml Glass,45.29,1581(E),25-03-2026,0.64956%
2026,Glucose (A) + Sodium Chloride (B),Injection 5% (A) + 0.9% (B),500 ml Non- Glass,39.12,1581(E),25-03-2026,0.64956%
2026,Glutaraldehyde,Solution 2%,1 ml,0.08,1581(E),25-03-2026,0.64956%
2026,Griseofulvin,Tablet 125 mg,1 Tablet,1.05,1581(E),25-03-2026,0.64956%
2026,Griseofulvin,Tablet 375 mg,1 Tablet,5.48,1581(E),25-03-2026,0.64956%
2026,Haemodialysis fluid,As license,1 ml,0.04,1581(E),25-03-2026,0.64956%
2026,Human Normal Immunoglobulin,Solution for infusion 5%,1 ml,CP Not issued ,,,0.64956%
2026,Human Normal Immunoglobulin,Solution for infusion 10%,1 ml,CP Not issued ,,,0.64956%
2026,Human Normal Immunoglobulin,Solution for infusion 16.5%,1 ml,CP Not issued ,,,0.64956%
2026,Hydrochlorothiazide,Tablet 50 mg,1 Tablet,0.10,1581(E),25-03-2026,0.64956%
2026,Hydrogen peroxide,Solution 6%,1 ml,0.04,1581(E),25-03-2026,0.64956%
2026,Hydroxocobalamin,Injection 1 mg/ml,1 ml,12.60,1581(E),25-03-2026,0.64956%
2026,Ibuprofen,Capsule 400 mg,1 Capsule,CP Not issued ,,,0.64956%
2026,Ibuprofen,Capsule 200 mg,1 Soft gelatin capsule,3.41,1581(E),25-03-2026,0.64956%
2026,Imatinib,Capsule 400 mg,1 Capsule,325.64,1581(E),25-03-2026,0.64956%
2026,Ipratropium,Inhalation (MDI/DPI) 20 mcg/dose,1 Dose,0.78,1581(E),25-03-2026,0.64956%
2026,Ipratropium,Respirator solution for use in Nebulizer 250 mcg/ml,1 ml,CP Not issued ,,,0.64956%
2026,Ketamine,Injection 10 mg/ml,1 ml,13.51,1581(E),25-03-2026,0.64956%
2026,Levonorgestrel,Tablet 0.75 mg,1 Tablet,29.34,1581(E),25-03-2026,0.64956%
2026,Levothyroxine,Tablet 37.50 mcg,1 Tablet,1.51,1581(E),25-03-2026,0.64956%
2026,Lignocaine (A) + Adrenaline (B),Injection 1% (A) + 1:200000 (5 mcg/ml) (B),1 ml,0.57,1581(E),25-03-2026,0.64956%
2026,Lopinavir (A) + Ritonavir (B),Tablet 100 mg(A) + 25 mg (B),1 Tablet,29.98,1581(E),25-03-2026,0.64956%
2026,Methotrexate,Injection 50 mg/ml,1 ml,51.06,1581(E),25-03-2026,0.64956%
2026,Methylrosanilinium chloride (Gentian Violet),Paint 1%,1 ml,0.10,1581(E),25-03-2026,0.64956%
2026,Methylthioninium chloride (Methylene blue),Injection 10 mg/ml,1 ml,27.78,1581(E),25-03-2026,0.64956%
2026,Midazolam,Tablet 7.5 mg,1 Tablet,28.61,1581(E),25-03-2026,0.64956%
2026,Morphine,SR Tablet 30 mg,1 Tablet,6.94,1581(E),25-03-2026,0.64956%
2026,Morphine,Tablet 10 mg,1 Tablet,6.79,1581(E),25-03-2026,0.64956%
2026,N-acetylcysteine,Sachet 200 mg,1 gm,11.46,1581(E),25-03-2026,0.64956%
2026,Nevirapine,Oral Liquid 50 mg/5 ml,1 ml,1.07,1581(E),25-03-2026,0.64956%
2026,Omeprazole,Tablet 10 mg,1 Tablet,5.66,1581(E),25-03-2026,0.64956%
2026,Oral poliomyelitis vaccine,-,1 ml,130.73,1581(E),25-03-2026,0.64956%
2026,Para-aminosalicylic acid,Granules (As licensed),1 gm,3.62,1581(E),25-03-2026,0.64956%
2026,Paracetamol,Injection 150 mg/ml,Each Pack ( 0.5 ml),3.92,1581(E),25-03-2026,0.64956%
2026,Paracetamol,Injection 150 mg/ml,Each Pack (1 ml),5.34,1581(E),25-03-2026,0.64956%
2026,Paracetamol,Injection 150 mg/ml,Each Pack (3 ml),11.10,1581(E),25-03-2026,0.64956%
2026,Paracetamol,Injection 150 mg/ml,Each Pack (4 ml),13.98,1581(E),25-03-2026,0.64956%
2026,Paracetamol,Injection 150 mg/ml,Each Pack (5 ml),16.86,1581(E),25-03-2026,0.64956%
2026,Paracetamol,Injection 150 mg/ml,Each Pack (7 ml),22.60,1581(E),25-03-2026,0.64956%
2026,Penicillamine,Capsule 250 mg,1 Capsule,18.94,1581(E),25-03-2026,0.64956%
2026,Phenylephrine,Drop 10%,1 ml,10.31,1581(E),25-03-2026,0.64956%
2026,Phenylephrine,Drops 5%,1 ml,4.75,1581(E),25-03-2026,0.64956%
2026,Phenytoin,ER Capsule 300 mg,1 Capsule,4.85,1581(E),25-03-2026,0.64956%
2026,Phenytoin,Injection 25 mg/ml,1 ml,3.20,1581(E),25-03-2026,0.64956%
2026,Pilocarpine,Drops 4%,1 ml,14.89,1581(E),25-03-2026,0.64956%
2026,Potassium permanganate,Crystals for topical solution,1 gm,0.56,1581(E),25-03-2026,0.64956%
2026,Povidone iodine,Scrub 7.5%,1 ml,2.04,1581(E),25-03-2026,0.64956%
2026,Praziquantel,Tablet 600 mg,1 Tablet,44.29,1581(E),25-03-2026,0.64956%
2026,Prednisolone,Injection 20 mg/2 ml,1 ml,4.57,1581(E),25-03-2026,0.64956%
2026,Pyrazinamide,Oral Liquid 250 mg/5 ml,1 ml,0.78,1581(E),25-03-2026,0.64956%
2026,Rifampicin,Tablet 150 mg,1 Tablet,2.05,1581(E),25-03-2026,0.64956%
2026,Ringer Lactate,Injection 1000 ml,Each Pack,101.71,1581(E),25-03-2026,0.64956%
2026,Ringer Lactate,Injection 100 ml,Each Pack,26.62,1581(E),25-03-2026,0.64956%
2026,Ringer Lactate,Injection 250 ml,Each Pack,45.39,1581(E),25-03-2026,0.64956%
2026,Ringer Lactate,Injection 500 ml,Each Pack,57.85,1581(E),25-03-2026,0.64956%
2026,Ritonavir,Capsule 100 mg,1 Capsule,35.98,1581(E),25-03-2026,0.64956%
2026,Salbutamol,Capsule 4 mg,1 Capsule,0.75,1581(E),25-03-2026,0.64956%
2026,Silver Sulphadiazine,Cream 1%,1 gm,0.64,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,1000 ml Glass,75.66,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,1000 ml Non- Glass,59.67,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,100 ml Glass,22.36,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,100 ml Non- Glass,20.15,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,250 ml Glass,30.17,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,250 ml Non- Glass,27.08,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,500 ml Glass,41.95,1581(E),25-03-2026,0.64956%
2026,Sodium Chloride,Injection 0.9%,500 ml Non- Glass,35.71,1581(E),25-03-2026,0.64956%
2026,Sodium nitrite,Injection 30 mg/ml,1 ml,33.12,1581(E),25-03-2026,0.64956%
2026,Sodium Nitroprusside,Injection 10 mg/ml,1 ml,CP Not issued ,,,0.64956%
2026,Streptokinase,"Injection 7,50,000 IU",Each Pack,1605.06,1581(E),25-03-2026,0.64956%
2026,TD Vaccine,"Each dose of 0.5 ml contains: Diphtheria Toxoid
≤5Lf (≥ 2IU) Tetanus Toxoid ≥5Lf (≥ 40IU)",Each 0.5 ml Pack,23.89,1581(E),25-03-2026,0.64956%
